   ,title,gender_book,author_book,,,,,
1542,Coleção Literatura em minha casa  - Teatro - (...) Feiurinha,,Pedro Bandeira,,,,,
1543,Coleção Literatura em minha casa  - Teatro - (...) Feiurinha,,Pedro Bandeira,,,,,
1544,Coleção Literatura em minha casa  - Teatro - (...) Feiurinha,,Pedro Bandeira,,,,,
1545,Coleção Literatura em minha casa  - Teatro - (...) Feiurinha,,Pedro Bandeira,,,,,
1546,Coleção Literatura. em minha casa  - Cinco Estrelas - Poemas... ,,Ana Maria Machado,,,,,
1547,Coleção Literatura. em minha casa  - Cinco Estrelas - Poemas... ,,Ana Maria Machado,,,,,
1548,Coleção Literatura. em minha casa  - Cinco Estrelas - Poemas... ,,Ana Maria Machado,,,,,
1549,Coleção Literatura. em minha casa  - Cinco Estrelas - Poemas... ,,Ana Maria Machado,,,,,
1550,Coleção Literatura. em minha casa  - Cinco Estrelas - Poemas... ,,Ana Maria Machado,,,,,
1551,Coleção Literatura. em minha casa  - Cinco Estrelas - Poemas... ,,Ana Maria Machado,,,,,
1552,Coleção Literatura. em minha casa  - O Santinho - Contos,,Luís Fernando Veríssimo,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
1553,Coleção Literatura. em minha casa  - O Santinho - Contos,,Luís Fernando Veríssimo,,,,,
1554,Coleção Literatura. em minha casa  - O Santinho - Contos,,Luís Fernando Veríssimo,,,,,
1555,Coleção Literatura. em minha casa  - O Santinho - Contos,,Luís Fernando Veríssimo,,,,,
1556,Coleção Literatura. em minha casa  - O Santinho - Contos,,Luís Fernando Veríssimo,,,,,
1557,Coleção Literatura. em minha casa  - O Santinho - Contos,,Luís Fernando Veríssimo,,,,,
1558,Coleção Literatura. em minha casa  - O Santinho - Contos,,Luís Fernando Veríssimo,,,,,
1559,Coleção Literatura. em minha casa  - O Santinho - Contos,,Luís Fernando Veríssimo,,,,,
1560,Coleção Literatura. em minha casa  - O Santinho - Contos,,Luís Fernando Veríssimo,,,,,
1561,Coleção Literatura. em minha casa  - Novela - Uma história de futebol,,José Roberto Torero,,,,,
1562,Coleção Literatura. em minha casa  - Novela - Uma história de futebol,,José Roberto Torero,,,,,
1563,Coleção Literatura. em minha casa  - Novela - Uma história de futebol,,José Roberto Torero,,,,,
1564,Coleção Literatura. em minha casa  - Novela - Uma história de futebol,,José Roberto Torero,,,,,
1565,Coleção Literatura. em minha casa  - Novela - Uma história de futebol,,José Roberto Torero,,,,,
1566,Coleção Literatura. em minha casa  - Novela - Uma história de futebol,,José Roberto Torero,,,,,
1567,Coleção Literatura. em minha casa  - Novela - Uma história de futebol,,José Roberto Torero,,,,,
1568,Coleção Literatura. em minha casa  - Novela - Uma história de futebol,,José Roberto Torero,,,,,
1569,Coleção Literatura. em minha casa  - Novela - Uma história de futebol,,José Roberto Torero,,,,,
1570,"Coleção Literatura. em minha casa  - Clássico internacional - Um assassinato, um mistério, um casamento",,Mark Twain,,,,,
1571,"Coleção Literatura. em minha casa  - Clássico internacional - Um assassinato, um mistério, um casamento",,Mark Twain,,,,,
1572,"Coleção Literatura. em minha casa  - Clássico internacional - Um assassinato, um mistério, um casamento",,Mark Twain,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
1573,"Coleção Literatura. em minha casa  - Clássico internacional - Um assassinato, um mistério, um casamento",,Mark Twain,,,,,
1574,"Coleção Literatura. em minha casa  - Clássico internacional - Um assassinato, um mistério, um casamento",,Mark Twain,,,,,
1575,"Coleção Literatura. em minha casa  - Clássico internacional - Um assassinato, um mistério, um casamento",,Mark Twain,,,,,
1576,"Coleção Literatura. em minha casa  - Clássico internacional - Um assassinato, um mistério, um casamento",,Mark Twain,,,,,
1577,"Coleção Literatura. em minha casa  - Clássico internacional - Um assassinato, um mistério, um casamento",,Mark Twain,,,,,
1578,"Coleção Literatura. em minha casa  - Clássico internacional - Um assassinato, um mistério, um casamento",,Mark Twain,,,,,
1579,"Coleção Literatura. em minha casa  - Peça teatral - Eu chovo, tu choves, ele chove",,Sylvia Orthof,,,,,
,,,,,,,,
1580,"Coleção Literatura. em minha casa  - Peça teatral - Eu chovo, tu choves, ele chove",,Sylvia Orthof,,,,,
1581,"Coleção Literatura. em minha casa  - Peça teatral - Eu chovo, tu choves, ele chove",,Sylvia Orthof,,,,,
1582,"Coleção Literatura. em minha casa  - Peça teatral - Eu chovo, tu choves, ele chove",,Sylvia Orthof,,,,,
1583,"Coleção Literatura. em minha casa  - Peça teatral - Eu chovo, tu choves, ele chove",,Sylvia Orthof,,,,,
1584,"Coleção Literatura. em minha casa  - Peça teatral - Eu chovo, tu choves, ele chove",,Sylvia Orthof,,,,,
1584,"Coleção Literatura. em minha casa  - Peça teatral - Eu chovo, tu choves, ele chove",,Sylvia Orthof,,,,,
1585,"Coleção Literatura. em minha casa  - Peça teatral - Eu chovo, tu choves, ele chove",,Sylvia Orthof,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
1586,"Coleção Literatura. em minha casa  - Peça teatral - Eu chovo, tu choves, ele chove",,Sylvia Orthof,,,,,
1587,"Coleção Literatura. em minha casa  - Peça teatral - Eu chovo, tu choves, ele chove",,Sylvia Orthof,,,,,
1587,"Coleção Literatura. em minha casa  - Peça teatral - Eu chovo, tu choves, ele chove",,Sylvia Orthof,,,,,
1588,"Coleção Literatura. em minha casa  - Peça teatral - Eu chovo, tu choves, ele chove",,Sylvia Orthof,,,,,
1589,Coleção é só o começo  - O triste fim de Policarpo Quaresma  ,LIT.ADAPTADA,Lima Barreto,,,,,
1590,Coleção é só o começo  - O triste fim de Policarpo Quaresma  ,LIT.ADAPTADA,Lima Barreto,,,,,
1591,Coleção é só o começo  - O triste fim de Policarpo Quaresma  ,LIT.ADAPTADA,Lima Barreto,,,,,
1592,Coleção é só o começo  - O triste fim de Policarpo Quaresma  ,LIT.ADAPTADA,Lima Barreto,,,,,
1593,Coleção é só o começo  - O triste fim de Policarpo Quaresma  ,LIT.ADAPTADA,Lima Barreto,,,,,
1594,Coleção é só o começo  - O triste fim de Policarpo Quaresma  ,LIT.ADAPTADA,Lima Barreto,,,,,
1595,Coleção é só o começo  - O triste fim de Policarpo Quaresma  ,LIT.ADAPTADA,Lima Barreto,,,,,
1596,Coleção é só o começo  - O triste fim de Policarpo Quaresma  ,LIT.ADAPTADA,Lima Barreto,,,,,
1597,Coleção é só o começo  - O triste fim de Policarpo Quaresma  ,LIT.ADAPTADA,Lima Barreto,,,,,
1598,Coleção é só o começo  - O triste fim de Policarpo Quaresma  ,LIT.ADAPTADA,Lima Barreto,,,,,
1599,Coleção é só o começo  - O triste fim de Policarpo Quaresma  ,LIT.ADAPTADA,Lima Barreto,,,,,
1600,Coleção é só o começo  - O Alienista,LIT.ADAPTADA,Machado de Assis,,,,,
1601,Coleção é só o começo  - O Alienista,LIT.ADAPTADA,Machado de Assis,,,,,
1602,Coleção é só o começo  - O Alienista,LIT.ADAPTADA,Machado de Assis,,,,,
1603,Coleção é só o começo  - O Alienista,LIT.ADAPTADA,Machado de Assis,,,,,
1604,Coleção é só o começo  - O Alienista,LIT.ADAPTADA,Machado de Assis,,,,,
1605,Coleção é só o começo  - O Alienista,LIT.ADAPTADA,Machado de Assis,,,,,
1606,Coleção é só o começo  - O Alienista,LIT.ADAPTADA,Machado de Assis,,,,,
1607,Coleção é só o começo  - O Alienista,LIT.ADAPTADA,Machado de Assis,,,,,
1608,Coleção é só o começo  - O Alienista,LIT.ADAPTADA,Machado de Assis,,,,,
1609,Coleção é só o começo  - O Alienista,LIT.ADAPTADA,Machado de Assis,,,,,
1610,Coleção é só o começo  - Garibaldi & Manoela - Uma história de amor,LIT.ADAPTADA,Josué Guimarães,,,,,
N.º do Reg.,TÍTULO,LIT.ADAPTADA,AUTOR,,,,,
1611,Coleção é só o começo  - Garibaldi & Manoela - Uma história de amor,LIT.ADAPTADA,Josué Guimarães,,,,,
1612,Coleção é só o começo  - Garibaldi & Manoela - Uma história de amor,LIT.ADAPTADA,Lima Barreto,,,,,
1613,Coleção é só o começo  - Garibaldi & Manoela - Uma história de amor,LIT.ADAPTADA,Josué Guimarães,,,,,
1614,Coleção é só o começo  - Garibaldi & Manoela - Uma história de amor,LIT.ADAPTADA,Josué Guimarães,,,,,
1615,Coleção é só o começo  - Garibaldi & Manoela - Uma história de amor,LIT.ADAPTADA,Josué Guimarães,,,,,
1616,Coleção é só o começo  - Garibaldi & Manoela - Uma história de amor,LIT.ADAPTADA,Josué Guimarães,,,,,
1617,Coleção é só o começo  - Garibaldi & Manoela - Uma história de amor,LIT.ADAPTADA,Josué Guimarães,,,,,
1618,Coleção é só o começo  - Garibaldi & Manoela - Uma história de amor,LIT.ADAPTADA,Josué Guimarães,,,,,
1619,Coleção é só o começo  - Garibaldi & Manoela - Uma história de amor,LIT.ADAPTADA,Josué Guimarães,,,,,
1620,Coleção é só o começo  - A Escrava Isaura,LIT.ADAPTADA,Bernardo Guimarães,,,,,
1621,Coleção é só o começo  - A Escrava Isaura,LIT.ADAPTADA,Bernardo Guimarães,,,,,
1622,Coleção é só o começo  - A Escrava Isaura,LIT.ADAPTADA,Bernardo Guimarães,,,,,
1623,Coleção é só o começo  - A Escrava Isaura,LIT.ADAPTADA,Bernardo Guimarães,,,,,
1624,Coleção é só o começo  - A Escrava Isaura,LIT.ADAPTADA,Bernardo Guimarães,,,,,
1625,Coleção é só o começo  - A Escrava Isaura,LIT.ADAPTADA,Bernardo Guimarães,,,,,
1626,Coleção é só o começo  - A Escrava Isaura,LIT.ADAPTADA,Bernardo Guimarães,,,,,
1627,Coleção é só o começo  - A Escrava Isaura,LIT.ADAPTADA,Bernardo Guimarães,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
1628,Coleção é só o começo  - A Escrava Isaura,LIT.ADAPTADA,Bernardo Guimarães,,,,,
1629,O Guarani:Coleção é só o começo  ,LIT.ADAPTADA,José de Alencar,,,,,
1630,O Guarani:Coleção é só o começo  ,LIT.ADAPTADA,José de Alencar,,,,,
1631,O Guarani:Coleção é só o começo  ,LIT.ADAPTADA,José de Alencar,,,,,
1632,O Guarani:Coleção é só o começo  ,LIT.ADAPTADA,José de Alencar,,,,,
1633,O Guarani:Coleção é só o começo  ,LIT.ADAPTADA,José de Alencar,,,,,
1634,O Guarani:Coleção é só o começo  ,LIT.ADAPTADA,José de Alencar,,,,,
1635,O Guarani:Coleção é só o começo  ,LIT.ADAPTADA,José de Alencar,,,,,
1636,O Guarani:Coleção é só o começo  ,LIT.ADAPTADA,José de Alencar,,,,,
1637,O Guarani:Coleção é só o começo  ,LIT.ADAPTADA,José de Alencar,,,,,
1638,O Guarani:Coleção é só o começo  ,LIT.ADAPTADA,José de Alencar,,,,,
1639,Coleção é só o começo  - Robinson Crusoé ,LIT.ADAPTADA,Daniel Defoe,,,,,
1640,Coleção é só o começo  - Robinson Crusoé ,LIT.ADAPTADA,Daniel Defoe,,,,,
1641,Coleção é só o começo  - Robinson Crusoé ,LIT.ADAPTADA,Daniel Defoe,,,,,
1642,Coleção é só o começo  - Robinson Crusoé ,LIT.ADAPTADA,Daniel Defoe,,,,,
1643,Coleção é só o começo  - Robinson Crusoé ,LIT.ADAPTADA,Daniel Defoe,,,,,
1644,Coleção é só o começo  - Robinson Crusoé ,LIT.ADAPTADA,Daniel Defoe,,,,,
1645,Coleção é só o começo  - Robinson Crusoé ,LIT.ADAPTADA,Daniel Defoe,,,,,
1646,Coleção é só o começo  - Robinson Crusoé ,LIT.ADAPTADA,Daniel Defoe,,,,,
1647,Coleção é só o começo  - Robinson Crusoé ,LIT.ADAPTADA,Daniel Defoe,,,,,
1648,Coleção é só o começo  - Robinson Crusoé ,LIT.ADAPTADA,Daniel Defoe,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
1649,Dom Quixote - Coleção é só o começo  ,LIT.ADAPTADA,Miguel de Cervantes,,,,,
1650,Dom Quixote - Coleção é só o começo  ,LIT.ADAPTADA,Miguel de Cervantes,,,,,
1651,Dom Quixote - Coleção é só o começo  ,LIT.ADAPTADA,Miguel de Cervantes,,,,,
1652,Dom Quixote - Coleção é só o começo  ,LIT.ADAPTADA,Miguel de Cervantes,,,,,
1653,Dom Quixote - Coleção é só o começo  ,LIT.ADAPTADA,Miguel de Cervantes,,,,,
1654,Dom Quixote - Coleção é só o começo  ,LIT.ADAPTADA,Miguel de Cervantes,,,,,
1655,Dom Quixote - Coleção é só o começo  ,LIT.ADAPTADA,Miguel de Cervantes,,,,,
1656,Dom Quixote - Coleção é só o começo  ,LIT.ADAPTADA,Miguel de Cervantes,,,,,
1657,Dom Quixote - Coleção é só o começo  ,LIT.ADAPTADA,Miguel de Cervantes,,,,,
1658,Dom Quixote - Coleção é só o começo  ,LIT.ADAPTADA,Miguel de Cervantes,,,,,
1659,Coleção é só o começo  - O cortiço,LIT.ADAPTADA,Aluísio Azevedo,,,,,
1660,Coleção é só o começo  - O cortiço,LIT.ADAPTADA,Aluísio Azevedo,,,,,
1661,Coleção é só o começo  - O cortiço,LIT.ADAPTADA,Aluísio Azevedo,,,,,
1662,Coleção é só o começo  - O cortiço,LIT.ADAPTADA,Aluísio Azevedo,,,,,
1663,Coleção é só o começo  - O cortiço,LIT.ADAPTADA,Aluísio Azevedo,,,,,
1664,Coleção é só o começo  - O cortiço,LIT.ADAPTADA,Aluísio Azevedo,,,,,
1665,Coleção é só o começo  - O cortiço,LIT.ADAPTADA,Aluísio Azevedo,,,,,
1666,Coleção é só o começo  - O cortiço,LIT.ADAPTADA,Aluísio Azevedo,,,,,
1667,Coleção é só o começo  - O cortiço,LIT.ADAPTADA,Aluísio Azevedo,,,,,
1668,Coleção é só o começo  - O cortiço,LIT.ADAPTADA,Aluísio Azevedo,,,,,
1669,Coleção é só o começo  - Romeu e Julieta,LIT.ADAPTADA,William Shakespeare,,,,,
1670,Coleção é só o começo  - Romeu e Julieta,LIT.ADAPTADA,William Shakespeare,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
1671,Coleção é só o começo  - Romeu e Julieta,LIT.ADAPTADA,William Shakespeare,,,,,
1672,Coleção é só o começo  - Romeu e Julieta,LIT.ADAPTADA,William Shakespeare,,,,,
1673,Coleção é só o começo  - Romeu e Julieta,LIT.ADAPTADA,William Shakespeare,,,,,
1674,Coleção é só o começo  - Romeu e Julieta,LIT.ADAPTADA,William Shakespeare,,,,,
1675,Coleção é só o começo  - Romeu e Julieta,LIT.ADAPTADA,William Shakespeare,,,,,
1676,Coleção é só o começo  - Romeu e Julieta,LIT.ADAPTADA,William Shakespeare,,,,,
1677,Coleção é só o começo  - Romeu e Julieta,LIT.ADAPTADA,William Shakespeare,,,,,
1678A1782:L1782, A cartomante - Literatura brasileira em quadrinhos,LIT.EM QUADRINHOS,Machado de Assis,,,,,
1679, A cartomante - Literatura brasileira em quadrinhos,LIT.EM QUADRINHOS,Machado de Assis,,,,,
1680,O enfermeiro: Literatura brasileira em quadrinhos,LIT.EM QUADRINHOS,Machado de Assis,,,,,
1681,O enfermeiro: Literatura brasileira em quadrinhos,LIT.EM QUADRINHOS,Machado de Assis,,,,,
1682,Literatura brasileira em quadrinhos: Uns braços,LIT.EM QUADRINHOS,Machado de Assis,,,,,
1683,Literatura brasileira em quadrinhos: Uns braços,LIT.EM QUADRINHOS,Machado de Assis,,,,,
1684,Literatura brasileira em quadrinhos: Um músico extraordinário,LIT.EM QUADRINHOS,Lima Barreto,,,,,
1685,Literatura brasileira em quadrinhos: Um músico extraordinário,LIT.EM QUADRINHOS,Lima Barreto,,,,,
1686,O homem que sabia javanês: Literatura brasileira em quadrinhos,LIT.EM QUADRINHOS,Lima Barreto,,,,,
1687,O homem que sabia javanês: Literatura brasileira em quadrinhos,LIT.EM QUADRINHOS,Lima Barreto,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
1688, A nova Califórnia - Literatura brasileira em quadrinhos,LIT.EM QUADRINHOS,Lima Barreto,,,,,
1689,Literatura brasileira em quadrinhos: A nova Califórnia.,,Lima Barreto,,,,,
1690,Luzia-homem,,Domingos Olympio,,,,,
1691,Ana Terra,,Érico Veríssimo,,,,,
1692,Angústia,,Graciliano Ramos,,,,,
1693,O Guarani,,José de Alencar,,,,,
1694,Senhora,,José de Alencar,,,,,
1695,Ubirajara,,José de Alencar,,,,,
1696,Memórias de um sargento de milícias,,Manuel A. de Almeida,,,,,
1697,O quinze,,Rachel de Queiroz,,,,,
1698,Os bruzundangas,,Lima Barreto,,,,,
1699,Amor de Salvação,,Camilo Castelo Branco,,,,,
1700,O cortiço,,Aluísio Azevedo,,,,,
1701,Dom Casmurro,,Machado de Assis,,,,,
1702,Dom Casmurro,,Machado de Assis,,,,,
1703,Perdendo perninhas,,Índigo,,,,,
1704,Perdendo perninhas,,Índigo,,,,,
1705,Cobras em compota - contos,,Índigo,,,,,
1706,Redes solidárias,,Maria Tereza Maldonado,,,,,
1707,Crônica de uma morte anunciada,,Gabriel Garcia Márquez,,,,,
1708,Papai não é perfeito,,Sonia Salerno Forjaz,,,,,
1709,O espião de Júpiter,,Marta Melo ,,,,,
1710,A metamorfose,,Franz Kafka,,,,,
1711,Keep Going - Uma contagiante história de perseverança,,Joseph M. Marshall III,,,,,
1712,Espelho trincado,,Hamilton Monteiro,,,,,
1713,Entre o sertão e Sevilha,,João Cabral de Melo Neto,,,,,
1714,Max,,Howard Fast,,,,,
1715,Vítima e vencedor do nazismo,,Dietrich Bonhoeffer,,,,,
1716,Contos de espanto e alumbramento,,Ricardo Azevedo,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
1717,Mulheres que mudaram o  mundo,,Gabriel Chalita,,,,,
1718,Dizem que os cães vêem coisas,,Moreira Campos,,,,,
1719,A primeira vez a gente nunca esquece,,Patrícia Barboza,,,,,
1720,Acordar ou morrer,,Stella Car,,,,,
1721,Coleção para gostar de ler - Crônicas,,Carlos Drummond de Andrade et al,,,,,
1722,O nariz e outras crônicas - Coleção para gostar de ler ,,Luís Fernando Veríssimo,,,,,
1723,Coleção para gostar de ler - Crônicas - Cenas brasileiras,,Rachel de Queiroz,,,,,
1724,Histórias de amor - Coleção para gostar de ler ,,Lygia Fahundes Telles et al,,,,,
1725,Os melhores contos de Natal,,A. T. Quiller Couch et al,,,,,
1726,Cordel em arte e versos,,Moreira de Acopiara,,,,,
1727,Oito minutos dentro de uma fotografia,,Ganymédes José,,,,,
1728,Rap Rua,,Douglas Silva Lima,,,,,
1729,A história do galo Marquês,,Ganymédes José,,,,,
1730,Por uma semente de paz,,Ganymédes José,,,,,
1731,Robin Hood - o salteador virtuoso,,Joel Rufino dos Santos (Adap.),,,,,
1732,Viagens de Gulliver,,Jonathan Swift,,,,,
1733,As minas do Rei Salomão,,H. Rider Haggard,,,,,
1734,Mudando de casca,,Giselda Laporta Nicolelis,,,,,
1735,A Vitória da Infância,,Fernando Sabino,,,,,
1736,O ano em que fizemos greve de amor,,Isabel Vieira,,,,,
1737,Sem medo de amar,,Stela Maris Rezende,,,,,
1738,"Rio abaixo, vida acima",,Luiz Galdino,,,,,
1739,Madalena - novela,,Cristiane Dantas,,,,,
1740,O mistério da cidade-fantasma,,Marçal Aquino,,,,,
1741,Dianética - a ciência moderna da saúde mental,,L. Ron Hubbard,,,,,
1742,Os enigmas do velho casarão,,Well Morais,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
1743,Felicidade não tem cor,,Júlio Emílio Braz,,,,,
1744,O planeta berra,,Edgard Romanelli,,,,,
1745,Crianças na escuridão,,Julio Emílio Braz,,,,,
1746,O livro da Berenice,,João Carlos Marinho,,,,,
1747,O engenheiro da utopia - Israel Pinheiro e seu tempo,,Kao Martins/Sebastião Martins,,,,,
1748,O império da boa sociedade,,Ilmar Rohloff de Mattos/Márica de A. Gonçalves,,,,,
1749,O casamento suspeitoso,,Ariano Suassuna,,,,,
1750,A grande decisão,,Álvaro Cardoso Gomes,,,,,
1751,A guerra do Yom Kippur,,Gal. Chaim Herzog,,,,,
1752,Cult - Linha férrea,,Tércia Montenegro,,,,,
1753,Acontece,,Laé de Souza,,,,,
1754,Acontece,,Laé de Souza,,,,,
1755,Nos bastidores do cotidiano,,Laé de Souza,,,,,
1756,É preciso lutar,,Márcia Kupstas,,,,,
1757,A república dos sonhos,,Nélida Piñon,,,,,
1758,Coleção Vamos repensar a nossa história  - a Independência do Brasil,,Flávio Berutti,,,,,
1759,"Lígia, menina... ",,Manoel Carlos Rubira,,,,,
1760,À procura do sol,,Lannoy Dorin,,,,,
1761,Sete faces do crime,,Fernando Portela et al,,,,,
1762,Lar sem sombras,,Ellen G White,,,,,
1763,Minha história eu mesmo faço,,Edson Gabriel Garcia,,,,,
1764,As areias do tempo,,Sidney Sheldon,,,,,
1765,As portas do tempo,,Rodolfo Konder,,,,,
1766,Teatro - Série bom livro: Auto da barca do inferno e outros,,Gil Vicente,,,,,
1767,O professor como agente político,,Maria Anita/Viviane Martins,,,,,
1768,Como se escreve? Morfologia,,-,,,,,
1769,Como se escreve? Ortografia,,-,,,,,
1770,Conversa com educadores,,Ligia Cademartori,,,,,
1771,Arte de criar - Dinâmicas para grupos de jovens,,Paolo Parise,,,,,
1772,A mensagem de Paulo Freire,,Paulo Freire,,,,,
N.º do Reg.,TÍTULO,,AUTOR,,,,,
1773,O roubo das agendas,,Adriana Gattermayr Ribeiro,,,,,
1774,O muro de pedras,,Elisa Lispector,,,,,
1775,Teatro completo de Nélson Rodrigues - Peças Psicológicas,,Sábato Magaldi,,,,,
1776,Tales from Hans Andersen,,D. K. Swan/Michael Tourret,,,,,
1777,The big plan,,Eliane Righi,,,,,
1778,The red balloon,,Eduardo Amos/Ernesto Pasqualini/Elisabeth P. Martins,,,,,
1779,Aprenda a decifrar as pessoas,,-,,,,,
1780,O encontro marcado,,Fernando Sabino,,,,,
1781,Ensino das Ciências - Curiosidades cientificas,,Maria Angélica Russo/Renata Russo C. Ribeiro,,,,,
